740827,RJA164,Jordan,1750018385,1750018385,31.6259,33.9164,11269.98,False,243.77,162.94,0.0,,11841.48,2364,False,0,2025-06-15 20:13:05
407862,EXS95LV,United Kingdom,1750018387,1750018387,25.9941,39.2867,4945.38,False,203.82,279.3,12.03,,5173.98,2007,False,0,2025-06-15 20:13:07
896585,ADY401,United Arab Emirates,1750018388,1750018388,31.0943,30.4145,10256.52,False,220.44,315.0,-8.78,,10911.84,3440,False,0,2025-06-15 20:13:08
4b990c,FHY1255,Turkey,1750018387,1750018387,30.8449,36.9809,1143.0,False,95.15,21.57,4.23,,1181.1,,False,0,2025-06-15 20:13:07
4b990b,FHY494,Turkey,1750018205,1750018207,30.0641,37.3899,8237.22,False,225.37,157.59,-5.53,,8625.84,4512,False,0,2025-06-15 20:10:05
507ca9,MFX3137,Uzbekistan,1750018387,1750018387,33.8011,36.2443,11277.6,False,215.77,177.4,0.0,,11750.04,,False,0,2025-06-15 20:13:07
3c48a9,JBD1,Germany,1750018299,1750018305,32.5978,27.7693,12199.62,False,265.23,118.75,-5.2,,12999.72,3366,False,0,2025-06-15 20:11:39
8965f8,ABY620,United Arab Emirates,1750018387,1750018387,47.6231,27.8766,10972.8,False,231.69,289.32,0.0,,11727.18,,False,0,2025-06-15 20:13:07
8965ee,ADY461,United Arab Emirates,1750018069,1750018110,55.1524,24.2821,5806.44,False,202.49,120.54,5.85,,6156.96,1740,False,0,2025-06-15 20:07:49
407913,EXS33V,United Kingdom,1750018139,1750018139,27.3207,37.3206,1310.64,False,94.26,87.18,-2.28,,1386.84,4764,False,0,2025-06-15 20:08:59
896690,ABY617,United Arab Emirates,1750018128,1750018128,45.3094,26.9909,10363.2,False,235.67,244.95,0.33,,11087.1,,False,0,2025-06-15 20:08:48
40796c,TOM5ML,United Kingdom,1750018388,1750018388,33.6292,34.877,1684.02,False,140.67,84.12,-8.78,,1752.6,1164,False,0,2025-06-15 20:13:08
89665f,WAZ15KW,United Arab Emirates,1750016479,1750018386,34.1054,33.3055,10660.38,False,80.05,34.0,0.0,,9707.88,5377,False,0,2025-06-15 19:41:19
748050,MEA501,Lebanon,1750018387,1750018387,25.2638,37.1014,12496.8,False,255.43,107.71,0.33,,12999.72,1261,False,0,2025-06-15 20:13:07
8965c4,FDB4TA,United Arab Emirates,1750018377,1750018377,46.8483,26.9588,11277.6,False,245.09,84.22,0.0,,12077.7,,False,0,2025-06-15 20:12:57
748016,MEA1422,Lebanon,1750015554,1750018386,35.4713,33.7889,10066.02,False,87.29,240.72,6.83,,1257.3,1663,False,0,2025-06-15 19:25:54
